DATAFLOW,LAST UPDATE,freq,direct,tra_cov,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEBJ,2022-Q3,1084,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEBJ,2022-Q4,1049,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2017-Q1,123,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2017-Q2,73,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2018-Q1,186,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2018-Q2,135,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2018-Q3,547,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2018-Q4,608,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2019-Q1,491,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2019-Q2,313,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2019-Q3,929,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2019-Q4,695,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2020-Q1,695,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2020-Q2,334,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2020-Q3,427,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2020-Q4,365,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2021-Q1,265,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2021-Q2,287,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2021-Q3,77,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2021-Q4,70,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2022-Q1,508,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2022-Q2,554,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2022-Q3,223,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKEIT,2022-Q4,366,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2017-Q1,401,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2017-Q2,272,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2017-Q3,99,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2017-Q4,382,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2018-Q1,385,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2018-Q2,636,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2018-Q3,342,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2018-Q4,505,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2019-Q1,514,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2019-Q2,802,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2019-Q3,478,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2019-Q4,148,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2020-Q1,70,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2020-Q2,107,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2020-Q3,85,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2020-Q4,233,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2021-Q1,458,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2021-Q2,167,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKENS,2021-Q3,241,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2017-Q1,547,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2017-Q2,529,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2017-Q3,529,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2017-Q4,557,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2018-Q1,626,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2018-Q2,665,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2018-Q3,640,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2018-Q4,623,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2019-Q1,636,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2019-Q2,669,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2019-Q3,619,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2019-Q4,642,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2020-Q1,616,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2020-Q2,622,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2020-Q3,599,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2020-Q4,643,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2021-Q1,616,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2021-Q2,619,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2021-Q3,601,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2021-Q4,601,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2022-Q1,606,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2022-Q2,634,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2022-Q3,508,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFDH,2022-Q4,548,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2017-Q1,1787,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2017-Q2,1697,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2017-Q3,1976,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2017-Q4,1834,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2018-Q1,1851,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2018-Q2,1563,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2018-Q3,1650,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2018-Q4,1833,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2019-Q1,1831,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2019-Q2,1520,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2019-Q3,1745,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2019-Q4,1775,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2020-Q1,1345,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2020-Q2,1416,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2020-Q3,1406,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2020-Q4,1374,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2021-Q1,1487,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2021-Q2,1445,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2021-Q3,1517,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2021-Q4,1779,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2022-Q1,1625,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2022-Q2,1801,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2022-Q3,1921,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKFRC,2022-Q4,1631,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2017-Q1,509,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2017-Q2,494,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2017-Q3,477,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2017-Q4,506,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2018-Q1,531,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2018-Q2,572,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2018-Q3,529,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2018-Q4,540,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2019-Q1,528,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2019-Q2,518,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2019-Q3,508,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2019-Q4,501,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2020-Q1,508,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2020-Q2,459,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2020-Q3,494,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2020-Q4,529,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2021-Q1,536,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2021-Q2,539,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2021-Q3,541,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2021-Q4,562,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2022-Q1,604,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2022-Q2,557,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2022-Q3,541,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGED,2022-Q4,528,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2017-Q1,309,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2017-Q2,227,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2017-Q3,185,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2017-Q4,176,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2018-Q1,85,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2018-Q2,80,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2018-Q3,124,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2018-Q4,90,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2019-Q1,44,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2019-Q2,163,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2019-Q3,240,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2019-Q4,317,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2020-Q1,262,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2020-Q2,415,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2020-Q3,196,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2020-Q4,254,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2021-Q1,150,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2021-Q2,71,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2021-Q3,223,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2021-Q4,193,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2022-Q1,105,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2022-Q2,342,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2022-Q3,259,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGFH,2022-Q4,49,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2017-Q1,348,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2017-Q2,310,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2017-Q3,338,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2017-Q4,419,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2018-Q1,402,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2018-Q2,340,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2018-Q3,358,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2018-Q4,407,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2019-Q1,376,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2019-Q2,286,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2019-Q3,300,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2019-Q4,329,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2020-Q1,340,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2020-Q2,332,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2020-Q3,336,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2020-Q4,330,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2021-Q1,354,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2021-Q2,388,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2021-Q3,314,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2021-Q4,324,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2022-Q1,442,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2022-Q2,398,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2022-Q3,285,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKGRE,2022-Q4,390,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2017-Q1,399,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2017-Q2,443,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2017-Q3,416,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2017-Q4,414,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2018-Q1,468,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2018-Q2,509,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2018-Q3,459,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2018-Q4,460,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2019-Q1,439,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2019-Q2,476,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2019-Q3,581,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2019-Q4,450,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2020-Q1,503,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2020-Q2,460,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2020-Q3,482,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2020-Q4,481,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2021-Q1,497,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2021-Q2,517,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2021-Q3,507,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2021-Q4,523,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2022-Q1,488,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2022-Q2,539,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2022-Q3,480,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHIR,2022-Q4,479,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2017-Q1,1265,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2017-Q2,1255,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2017-Q3,1186,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2017-Q4,1252,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2018-Q1,1311,
ESTAT:MAR_GO_QM(1.0),12/10/23 23:00:00,Q,TOTAL,TOTAL,THS_T,DK_0DKHLS,2018-Q2,1389,
